survey_name,year,fsu_serial_no,sector,state,nss_region,district,stratum,sub_stratum,panel,sub_sample,fod_sub_region,sample_su_no,sample_sub_division_no,second_stage_stratum_no,sample_hhld_no,questionnaire_no,level,survey_code,reason_for_substitution_code,multiplier
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,2,01,H,01,1,,138233.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,2,02,H,01,1,,138233.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,01,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,02,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,03,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,04,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,05,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,06,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,07,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,08,H,01,2,2,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,09,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,10,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,11,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,12,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,13,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,14,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,15,H,01,1,,133980.0
HCES,2022,46545,1,02,021,07,23,02,1,1,0211,3,,3,16,H,01,1,,133980.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,2,01,H,01,1,,159500.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,2,02,H,01,1,,159500.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,01,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,02,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,03,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,04,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,05,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,06,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,07,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,08,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,09,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,10,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,11,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,12,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,13,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,14,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,15,H,01,1,,135176.0
HCES,2022,46546,1,02,022,10,23,02,1,2,0210,5,,3,16,H,01,1,,135176.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,01,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,02,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,03,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,05,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,06,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,07,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,09,H,01,2,2,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,10,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,11,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,12,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,13,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,14,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,15,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,16,H,01,1,,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,17,H,01,2,2,150165.0
HCES,2022,46835,1,03,031,16,13,01,1,1,0312,3,2,3,18,H,01,2,2,150165.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,2,01,H,01,2,2,90212.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,01,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,02,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,03,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,04,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,05,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,06,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,07,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,08,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,09,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,10,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,11,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,12,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,13,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,14,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,15,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,16,H,01,1,,52624.0
HCES,2022,46836,1,03,032,09,13,01,1,2,0323,3,,3,17,H,01,1,,52624.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,1,01,H,01,1,,30878.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,2,01,H,01,1,,62528.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,2,02,H,01,1,,62528.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,01,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,02,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,03,H,01,2,2,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,04,H,01,2,2,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,05,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,06,H,01,2,2,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,07,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,08,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,09,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,10,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,11,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,12,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,13,H,01,1,,60543.0
HCES,2022,46895,1,03,032,14,22,01,1,1,0320,1,,3,15,H,01,2,2,60543.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,2,01,H,01,1,,125055.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,01,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,02,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,03,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,04,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,05,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,06,H,01,2,2,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,08,H,01,2,2,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,09,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,10,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,11,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,12,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,13,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,14,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,15,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,16,H,01,1,,89449.0
HCES,2022,46896,1,03,031,18,22,01,1,2,0320,1,,3,17,H,01,1,,89449.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,2,01,H,01,1,,82293.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,2,02,H,01,2,2,82293.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,2,03,H,01,1,,82293.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,01,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,02,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,03,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,04,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,05,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,06,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,07,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,08,H,01,2,2,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,09,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,10,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,11,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,12,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,13,H,01,1,,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,14,H,01,2,2,98752.0
HCES,2022,46865,1,03,031,04,23,01,1,1,0312,1,,3,15,H,01,2,2,98752.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,1,01,H,01,1,,154300.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,2,01,H,01,1,,125644.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,2,02,H,01,1,,125644.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,2,03,H,01,1,,125644.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,2,04,H,01,1,,125644.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,2,05,H,01,1,,125644.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,2,06,H,01,1,,125644.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,2,07,H,01,2,2,125644.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,3,03,H,01,2,2,163944.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,3,04,H,01,1,,163944.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,3,05,H,01,1,,163944.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,3,06,H,01,1,,163944.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,3,07,H,01,1,,163944.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,3,08,H,01,1,,163944.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,3,09,H,01,1,,163944.0
HCES,2022,46866,1,03,031,15,23,01,1,2,0311,1,,3,10,H,01,2,2,163944.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,2,01,H,01,2,2,210600.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,01,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,02,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,03,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,05,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,06,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,07,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,08,H,01,2,2,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,10,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,11,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,13,H,01,2,2,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,14,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,15,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,16,H,01,1,,178084.0
HCES,2022,46855,1,03,031,15,23,02,1,1,0311,1,,3,17,H,01,2,2,178084.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,01,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,02,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,03,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,04,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,05,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,06,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,07,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,08,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,09,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,10,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,11,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,12,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,13,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,14,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,15,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,17,H,01,1,,90911.0
HCES,2022,46856,1,03,031,21,23,02,1,2,0310,2,,3,18,H,01,1,,90911.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,1,01,H,01,2,2,117943.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,01,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,02,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,03,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,04,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,05,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,06,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,07,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,08,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,09,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,10,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,11,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,12,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,13,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,14,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,15,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,2,16,H,01,1,,190212.0
HCES,2022,46875,1,03,032,22,23,03,1,1,0323,2,,3,01,H,01,1,,82560.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,1,01,H,01,1,,235886.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,2,01,H,01,1,,133553.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,2,02,H,01,1,,133553.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,2,03,H,01,1,,133553.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,2,04,H,01,1,,133553.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,01,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,02,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,03,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,04,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,05,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,06,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,07,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,08,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,09,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,10,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,11,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,12,H,01,1,,116431.0
HCES,2022,46876,1,03,032,07,23,03,1,2,0321,1,,3,13,H,01,1,,116431.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,1,01,H,01,1,,133771.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,2,01,H,01,1,,151476.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,2,02,H,01,1,,151476.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,2,03,H,01,1,,151476.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,2,04,H,01,1,,151476.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,01,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,02,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,03,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,04,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,05,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,06,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,07,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,08,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,09,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,10,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,11,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,12,H,01,1,,125153.0
HCES,2022,46935,1,03,032,12,23,04,1,1,0322,2,,3,13,H,01,1,,125153.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,1,01,H,01,1,,125411.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,1,02,H,01,1,,125411.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,2,01,H,01,1,,158362.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,2,02,H,01,1,,158362.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,01,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,02,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,03,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,04,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,05,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,06,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,07,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,08,H,01,2,2,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,09,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,10,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,11,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,12,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,13,H,01,1,,114542.0
HCES,2022,46936,1,03,032,10,23,04,1,2,0322,1,,3,14,H,01,1,,114542.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,1,01,H,01,1,,113150.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,2,01,H,01,1,,81719.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,2,02,H,01,1,,81719.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,01,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,02,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,03,H,01,2,2,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,04,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,05,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,06,H,01,2,2,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,07,H,01,2,2,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,08,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,09,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,10,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,11,H,01,2,2,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,12,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,13,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,14,H,01,1,,91274.0
HCES,2022,46995,1,03,032,07,23,05,1,1,0321,3,,3,15,H,01,1,,91274.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,01,H,01,2,2,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,02,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,03,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,04,H,01,2,2,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,05,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,07,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,08,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,09,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,10,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,11,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,12,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,13,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,14,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,15,H,01,2,2,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,16,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,17,H,01,1,,409337.0
HCES,2022,46996,1,03,031,01,23,05,1,2,0311,3,2,3,18,H,01,1,,409337.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,2,01,H,01,1,,1198400.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,01,H,01,1,,817908.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,02,H,01,1,,817908.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,03,H,01,1,,817908.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,04,H,01,1,,817908.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,05,H,01,1,,817908.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,06,H,01,1,,817908.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,07,H,01,1,,817908.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,08,H,01,2,2,817908.0
HCES,2022,46965,1,03,031,15,23,06,1,1,0311,4,1,3,09,H,01,1,,817908.0
